-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
-0.000650,0.070000,-0.618400,0.000000,0.000000,0.000000
