76,0.318097,-0.592404,2.078045,-2.508773,-0.968086,0.215433
77,0.328006,-0.591473,2.112176,-2.587616,-1.009845,0.229015
78,0.332935,-0.590216,2.146509,-2.666760,-1.051012,0.241660
79,0.339660,-0.588680,2.180522,-2.745739,-1.092586,0.254015
80,0.346196,-0.586783,2.214247,-2.824521,-1.134226,0.265901
81,0.353060,-0.584531,2.247608,-2.902926,-1.176017,0.277408
82,0.360339,-0.581959,2.280558,-2.980782,-1.217945,0.288552
83,0.368110,-0.579132,2.313069,-3.057927,-1.259980,0.299309
84,0.376373,-0.576083,2.345118,-3.134205,-1.302071,0.309627
85,0.385081,-0.572850,2.376689,-3.209479,-1.344162,0.319433
86,0.394157,-0.569441,2.407765,-3.283612,-1.386194,0.328655
87,0.403526,-0.565855,2.438329,-3.356467,-1.428106,0.337218
88,0.413115,-0.562086,2.468361,-3.427904,-1.469832,0.345053
89,0.422860,-0.558134,2.497846,-3.497781,-1.511305,0.352092
90,0.432722,-0.554268,2.526839,-3.565978,-1.552459,0.358273
91,0.442656,-0.550860,2.555418,-3.632372,-1.593221,0.363535
92,0.452592,-0.547880,2.583543,-3.696801,-1.633506,0.367808
93,0.462476,-0.545169,2.611141,-3.759095,-1.673226,0.371026
94,0.472291,-0.542817,2.638219,-3.819112,-1.712301,0.373136
95,0.482016,-0.540984,2.664804,-3.876718,-1.750644,0.374088
96,0.491600,-0.539502,2.690844,-3.931744,-1.788155,0.373826
97,0.501011,-0.538236,2.716287,-3.984029,-1.824741,0.372300
98,0.510231,-0.537162,2.741120,-4.033422,-1.860305,0.369466
99,0.519295,-0.536302,2.765301,-4.079718,-1.894829,0.365235
100,0.528278,-0.535706,2.788785,-4.122743,-1.928461,0.359487
101,0.537227,-0.535532,2.811619,-4.162046,-1.961211,0.352012
102,0.546258,-0.536139,2.833871,-4.197073,-1.993298,0.342389
103,0.555562,-0.537833,2.855571,-4.227408,-2.025139,0.330216
104,0.565019,-0.540534,2.876643,-4.252929,-2.056818,0.315591
105,0.574115,-0.543880,2.897226,-4.274414,-2.087445,0.299687
106,0.582349,-0.547465,2.917314,-4.292344,-2.115576,0.283472
107,0.590000,-0.551396,2.936761,-4.306241,-2.141322,0.266547
108,0.597186,-0.556144,2.955736,-4.315930,-2.164659,0.248555
109,0.603868,-0.561817,2.974314,-4.321337,-2.185410,0.229342
110,0.609989,-0.568426,2.992523,-4.322377,-2.203408,0.208801
111,0.615497,-0.575929,3.010385,-4.318959,-2.218500,0.186855
112,0.620343,-0.584367,3.027940,-4.310998,-2.230533,0.163459
113,0.624470,-0.593811,3.045247,-4.298412,-2.239339,0.138596
114,0.627781,-0.604281,3.062399,-4.281117,-2.244666,0.112282
115,0.630102,-0.616252,3.079411,-4.258434,-2.246455,0.086458
116,0.631602,-0.630034,3.095853,-4.230231,-2.245177,0.065240
117,0.631652,-0.645846,3.112928,-4.196858,-2.239158,0.044193
118,0.630698,-0.662379,3.130095,-4.158731,-2.229134,0.021510
119,0.629387,-0.679344,3.147035,-4.115212,-2.215344,-0.000898
120,0.632300,-0.696675,3.163409,-4.062014,-2.197519,-0.006878
121,0.633721,-0.715549,3.180139,-4.003309,-2.177122,-0.010497
122,0.630280,-0.736274,3.197005,-3.939140,-2.152990,-0.013667
123,0.623083,-0.758828,3.213969,-3.869485,-2.124858,-0.016874
124,0.613985,-0.782937,3.230960,-3.794303,-2.092923,-0.020220
125,0.600209,-0.809268,3.248186,-3.722764,-2.054887,-0.052845
126,0.581850,-0.836572,3.265858,-3.643055,-2.018107,-0.081882
127,0.565290,-0.865139,3.282619,-3.558816,-1.974592,-0.115595
128,0.552778,-0.894581,3.298830,-3.469568,-1.926150,-0.151221
129,0.543143,-0.924787,3.314724,-3.375337,-1.873505,-0.187439
130,0.534213,-0.955763,3.330423,-3.276209,-1.816705,-0.223483
131,0.524300,-0.987645,3.346057,-3.172322,-1.755655,-0.258880
132,0.512523,-1.020397,3.361685,-3.063823,-1.690319,-0.293384
133,0.498613,-1.053831,3.377299,-2.950883,-1.620732,-0.326967
134,0.482632,-1.087761,3.392849,-2.833705,-1.546981,-0.359785
135,0.464767,-1.122184,3.408291,-2.712528,-1.469175,-0.392111
136,0.445250,-1.156994,3.423539,-2.587588,-1.387425,-0.424244
137,0.424285,-1.192184,3.438536,-2.459167,-1.301870,-0.456521
138,0.402013,-1.227745,3.453200,-2.327539,-1.212643,-0.489248
139,0.378562,-1.263582,3.467439,-2.192980,-1.119882,-0.522663
140,0.354042,-1.299713,3.481195,-2.055780,-1.023732,-0.556924
141,0.328551,-1.336021,3.494374,-1.916218,-0.924356,-0.592128
142,0.302171,-1.372526,3.506923,-1.774595,-0.821930,-0.628307
143,0.274942,-1.409056,3.518742,-1.631196,-0.716632,-0.665451
144,0.246894,-1.445607,3.529763,-1.486322,-0.608651,-0.703506
145,0.217987,-1.481995,3.539882,-1.340268,-0.498164,-0.742397
146,0.188090,-1.518167,3.549001,-1.193332,-0.385312,-0.782017
147,0.156744,-1.553871,3.556909,-1.045728,-0.270068,-0.822194
148,0.123125,-1.587952,3.561386,-0.896374,-0.154153,-0.862967
149,0.108957,-1.616895,3.552796,-0.739351,-0.021520,-0.913226
150,0.111728,-1.648202,3.550320,-0.589930,0.011619,-0.946095
151,0.090557,-1.676530,3.538882,-0.434360,0.104076,-0.987100
152,0.060207,-1.704214,3.524966,-0.276968,0.200221,-1.026666
153,0.027473,-1.718669,3.489787,-0.002693,0.284162,-1.048438
154,-0.012398,-1.755536,3.519623,-0.002138,0.398245,-1.122874
155,-0.047257,-1.763980,3.526035,0.052048,0.505144,-1.180034
156,-0.074125,-1.774996,3.519123,0.159673,0.604735,-1.224829
157,-0.088212,-1.794883,3.510330,0.265658,0.703415,-1.269050
158,-0.096428,-1.818115,3.499901,0.368749,0.801415,-1.307877
159,-0.106037,-1.840068,3.488098,0.468069,0.898615,-1.349403
160,-0.116490,-1.858486,3.474680,0.563164,0.994579,-1.389927
161,-0.127498,-1.872974,3.459436,0.653846,1.088837,-1.430131
162,-0.138887,-1.884055,3.442232,0.740009,1.181031,-1.470066
163,-0.150547,-1.892366,3.422958,0.821549,1.270860,-1.509717
164,-0.162384,-1.898756,3.401618,0.898313,1.358022,-1.548989
165,-0.174379,-1.903701,3.378201,0.970125,1.442283,-1.587759
166,-0.186645,-1.907733,3.352807,1.036731,1.523531,-1.625907
167,-0.199227,-1.910135,3.325245,1.097961,1.601564,-1.663185
168,-0.212079,-1.909491,3.295155,1.153704,1.676123,-1.699231
169,-0.225124,-1.904907,3.262371,1.203790,1.746953,-1.733621
170,-0.483882,-1.900837,3.228904,1.247989,1.813731,-1.765985
171,-0.235462,-1.885286,3.189078,1.286877,1.877400,-1.795833
172,-0.647057,-1.880507,3.162923,1.312530,1.948793,-1.831196
173,-0.243520,-1.858481,3.107454,1.343971,1.994468,-1.850679
174,-0.698290,-1.850409,3.077260,1.356206,2.057683,-1.884533
175,-0.552745,-1.823083,3.015898,1.376042,2.075306,-1.896363
176,-0.505612,-1.802363,2.964345,1.381594,2.115675,-1.908557
177,-0.600469,-1.779028,2.920967,1.378081,2.157582,-1.915325
178,-0.553513,-1.752216,2.863896,1.372959,2.190156,-1.915688
179,-0.591045,-1.723731,2.812830,1.358491,2.222394,-1.913374
180,-0.581737,-1.692298,2.755308,1.339807,2.247762,-1.905919
181,-0.592802,-1.658853,2.697835,1.314233,2.269885,-1.894908
182,-0.595288,-1.623033,2.637554,1.283110,2.286965,-1.879313
183,-0.599233,-1.585004,2.575477,1.246069,2.299513,-1.859536
184,-0.601358,-1.544691,2.511291,1.203403,2.307335,-1.835395
185,-0.602495,-1.502115,2.445116,1.155240,2.310497,-1.806899
186,-0.602296,-1.457242,2.376925,1.101798,2.308972,-1.774012
187,-0.600657,-1.410058,2.306651,1.043458,2.302661,-1.736836
188,-0.596847,-1.360660,2.234183,0.980760,2.291024,-1.695688
189,-0.591479,-1.308977,2.159601,0.913658,2.274240,-1.650262
190,-0.584878,-1.254924,2.082886,0.842377,2.252585,-1.600311
191,-0.576829,-1.198591,2.004035,0.767306,2.226196,-1.545832
192,-0.565970,-1.140077,1.922969,0.688873,2.195218,-1.487066
193,-0.554878,-1.079493,1.839923,0.607477,2.159860,-1.424181
194,-0.542330,-1.016929,1.754805,0.523649,2.120146,-1.357276
195,-0.526421,-0.952482,1.667624,0.437836,2.076383,-1.286607
196,-0.510885,-0.886288,1.578709,0.350407,2.028862,-1.212447
197,-0.494346,-0.818413,1.487777,0.262004,1.977471,-1.135063
198,-0.475433,-0.748932,1.394807,0.173135,1.922430,-1.054773
199,-0.449204,-0.678047,1.300231,0.084112,1.863973,-0.971931
200,-0.458343,-0.606089,1.204339,-0.001539,1.801941,-0.886768
201,-0.219434,-0.527637,1.083670,-0.002037,1.729203,-0.789222
202,-0.625823,-0.481606,0.972736,-0.002697,1.666629,-0.693712
203,-0.207996,-0.431804,0.871989,-0.173349,1.595185,-0.603705
204,-0.554201,-0.371160,0.776096,-0.221551,1.525673,-0.529626
205,-0.199027,-0.279942,0.652155,-0.261209,1.439920,-0.455067
206,-0.298843,-0.203957,0.542763,-0.308477,1.356388,-0.387993
207,-0.201677,-0.118284,0.428253,-0.348030,1.269591,-0.314288
208,-0.392587,-0.045013,0.313747,-0.383646,1.185080,-0.237081
209,-0.184153,0.006382,0.195881,-0.414372,1.103849,-0.151727
210,-0.184646,0.011756,0.083631,-0.438477,1.008159,-0.053728
211,-0.185935,0.016950,0.002084,-0.495081,0.927614,-0.037596
212,-0.184873,0.022584,-0.099543,-0.535373,0.848323,-0.021586
213,-0.180565,0.028115,-0.203630,-0.565503,0.774416,0.004962
214,-0.173974,0.033745,-0.306591,-0.583110,0.700365,0.058812
215,-0.168786,0.220648,-0.428420,-0.589056,0.630495,0.119068
216,-0.162904,0.375059,-0.547086,-0.590130,0.567698,0.181394
217,-0.156569,0.491149,-0.660346,-0.589369,0.514396,0.246151
218,-0.150034,0.584197,-0.769726,-0.585194,0.465317,0.311059
219,-0.143284,0.662622,-0.877401,-0.576294,0.417766,0.373761
220,-0.136329,0.730258,-0.984127,-0.561947,0.371637,0.433371
221,-0.129124,0.789850,-1.090277,-0.541750,0.326990,0.489522
222,-0.121606,0.843432,-1.196052,-0.515519,0.283838,0.542053
223,-0.113707,0.892434,-1.301549,-0.483178,0.242177,0.590945
224,-0.105463,0.937704,-1.406759,-0.444718,0.202120,0.636227
225,-0.096990,0.980061,-1.511698,-0.400114,0.163867,0.677978
226,-0.088326,1.019985,-1.616406,-0.349313,0.127498,0.716363
227,-0.079510,1.058341,-1.721092,-0.292089,0.093079,0.751542
228,-0.071216,1.096034,-1.826629,-0.227259,0.060477,0.783658
229,-0.037227,1.136521,-1.937774,-0.146470,0.029737,0.811432
230,-0.016142,1.175710,-2.044320,-0.002443,-0.006634,0.837794
231,-0.006487,1.206345,-2.124850,-0.002228,-0.012539,0.844761
232,-0.002221,1.247051,-2.206055,-0.001961,-0.012154,0.847358
233,0.002103,1.288567,-2.299798,0.049958,-0.015474,0.853073
234,0.006287,1.318900,-2.394489,0.128478,-0.020088,0.859707
235,0.009428,1.341447,-2.486954,0.211275,-0.024006,0.864990
236,0.011428,1.361218,-2.577581,0.297818,-0.027152,0.868395
237,0.012516,1.380319,-2.666506,0.387784,-0.029506,0.869582
238,0.012874,1.399266,-2.753831,0.481033,-0.031069,0.868373
239,0.012677,1.417886,-2.839719,0.577554,-0.031864,0.864685
240,0.012006,1.435740,-2.924281,0.677292,-0.031912,0.858584
241,0.010955,1.452433,-3.007638,0.780184,-0.031262,0.850162
242,0.009516,1.467770,-3.089858,0.886063,-0.029947,0.839624
243,0.007712,1.481605,-3.170988,0.994730,-0.028016,0.827171
244,0.005494,1.493865,-3.251029,1.105917,-0.025510,0.813051
245,0.002830,1.504671,-3.330007,1.219337,-0.022458,0.797526
246,-0.000328,1.514058,-3.407903,1.334664,-0.018890,0.780841
247,-0.004053,1.522171,-3.484693,1.451548,-0.014811,0.763263
248,-0.008465,1.529204,-3.560354,1.569627,-0.010201,0.745017
249,-0.013919,1.535359,-3.634818,1.688508,-0.004959,0.726384
250,-0.022699,1.541038,-3.708747,1.808413,0.008676,0.706267
251,-0.033880,1.545950,-3.781585,1.928434,0.029696,0.684672
252,-0.045643,1.550102,-3.852511,2.047652,0.050803,0.663337
253,-0.057530,1.556084,-3.919303,2.154075,0.071723,0.642673
254,-0.065099,1.564114,-3.982657,2.250323,0.091315,0.623279
255,-0.067370,1.571256,-4.046625,2.347125,0.113246,0.605658
256,-0.070643,1.576763,-4.109427,2.445318,0.136554,0.587628
257,-0.074546,1.583198,-4.172022,2.542084,0.160929,0.571620
258,-0.078762,1.589809,-4.233126,2.637208,0.185331,0.556269
259,-0.083109,1.596377,-4.292644,2.730435,0.209700,0.541620
260,-0.087292,1.603046,-4.350771,2.821631,0.233716,0.527855
261,-0.091510,1.609459,-4.407443,2.910523,0.257597,0.514784
262,-0.096009,1.615518,-4.462600,2.996825,0.281514,0.502243
263,-0.100842,1.621379,-4.516261,3.080325,0.305427,0.490300
264,-0.105985,1.627196,-4.568459,3.160853,0.329244,0.479116
265,-0.111398,1.633078,-4.619235,3.238269,0.352868,0.468852
266,-0.117043,1.639092,-4.668627,3.312451,0.376213,0.459637
267,-0.122891,1.645282,-4.716675,3.383291,0.399204,0.451562
268,-0.128916,1.651688,-4.763417,3.450695,0.421772,0.444687
269,-0.306661,1.655662,-4.806748,3.514348,0.443851,0.439050
270,-0.126183,1.664184,-4.854177,3.575759,0.464466,0.435522
271,-0.386922,1.663898,-4.886935,3.627315,0.497591,0.422840
272,-0.125821,1.674902,-4.938166,3.684094,0.510437,0.425051
273,-0.417113,1.673783,-4.965816,3.726309,0.549114,0.412061
274,-0.127496,1.690832,-5.016242,3.776137,0.556553,0.419476
275,-0.445258,1.687805,-5.039423,3.809830,0.598843,0.408337
276,-0.303832,1.707278,-5.086960,3.852585,0.601241,0.420698
277,-0.359389,1.713861,-5.115674,3.882237,0.630342,0.417858
278,-0.330830,1.721995,-5.150713,3.911911,0.650156,0.421222
279,-0.360731,1.730878,-5.180002,3.934551,0.678272,0.420105
280,-0.358857,1.741494,-5.210653,3.955233,0.700608,0.424080
281,-0.364994,1.752405,-5.239577,3.971833,0.723787,0.428605
282,-0.369885,1.763958,-5.267471,3.984960,0.745958,0.434510
283,-0.374961,1.775947,-5.294232,3.994570,0.767382,0.441398
284,-0.380088,1.788364,-5.319877,4.000715,0.787983,0.449061
285,-0.385278,1.801215,-5.344413,4.003449,0.807708,0.457322
286,-0.390420,1.814515,-5.367847,4.002845,0.826478,0.466051
287,-0.395459,1.828244,-5.390177,3.998990,0.844235,0.475149
288,-0.401233,1.841985,-5.411295,3.991955,0.861241,0.484422
289,-0.408123,1.855654,-5.431142,3.981810,0.877489,0.493661
290,-0.414186,1.870017,-5.449907,3.968726,0.892252,0.503042
291,-0.418604,1.885037,-5.467753,3.953021,0.905068,0.512774
292,-0.421210,1.900725,-5.484929,3.934927,0.915190,0.522659
293,-0.422078,1.917075,-5.501673,3.914668,0.921885,0.532603
294,-0.421447,1.933964,-5.518007,3.892435,0.925010,0.542713
295,-0.419745,1.951166,-5.533646,3.868251,0.925196,0.553245
296,-0.417359,1.968535,-5.548218,3.842077,0.923290,0.564389
297,-0.414560,1.985804,-5.561321,3.813844,0.920014,0.576167
298,-0.411551,2.002792,-5.572642,3.783518,0.915883,0.588432
299,-0.408472,2.019326,-5.581930,3.751076,0.911206,0.600933
300,-0.405429,2.035325,-5.589030,3.716555,0.906140,0.613370
301,-0.402446,2.050661,-5.593810,3.680028,0.900730,0.625472
302,-0.399450,2.065192,-5.596156,3.641577,0.894939,0.637035
303,-0.396342,2.078771,-5.595960,3.601298,0.888702,0.647928
304,-0.393053,2.091366,-5.593149,3.559296,0.881948,0.658078
305,-0.389540,2.102886,-5.587625,3.515680,0.874618,0.667456
306,-0.385776,2.113225,-5.579285,3.470572,0.866667,0.676064
307,-0.381733,2.122148,-5.567976,3.424074,0.858055,0.683935
308,-0.377419,2.129658,-5.553617,3.376310,0.848756,0.691103
309,-0.372834,2.135687,-5.536092,3.327359,0.838742,0.697605
310,-0.367982,2.140136,-5.515268,3.277291,0.827992,0.703475
311,-0.362824,2.142905,-5.491084,3.226237,0.816151,0.708862
312,-0.356978,2.144038,-5.463701,3.174557,0.802850,0.713373
313,-0.350635,2.143382,-5.432996,3.122266,0.787895,0.717244
314,-0.343757,2.140826,-5.398870,3.069473,0.771202,0.720530
315,-0.336365,2.136242,-5.361205,3.016301,0.752825,0.723316
316,-0.328463,2.129494,-5.319863,2.962890,0.732787,0.725617
317,-0.320057,2.120431,-5.274715,2.909446,0.711104,0.727400
318,-0.311307,2.108880,-5.225615,2.856242,0.687947,0.728659
319,-0.302327,2.094565,-5.172237,2.803322,0.663587,0.729526
320,-0.293130,2.077338,-5.114221,2.750392,0.638275,0.730057
321,-0.283734,2.057136,-5.051285,2.697174,0.612214,0.730324
322,-0.274178,2.033900,-4.983186,2.643397,0.585625,0.730372
323,-0.264486,2.007580,-4.909744,2.588854,0.558677,0.730197
324,-0.254677,1.978117,-4.830827,2.533414,0.531500,0.729764
325,-0.244245,1.944456,-4.743606,2.474133,0.502006,0.729129
326,-0.233295,1.905916,-4.648651,2.413007,0.471890,0.727692
327,-0.222503,1.864589,-4.548408,2.351493,0.442405,0.726121
328,-0.212003,1.821091,-4.443939,2.290701,0.413778,0.724154
329,-0.201835,1.775152,-4.335514,2.230804,0.386148,0.721785
330,-0.191907,1.726436,-4.223182,2.171992,0.359531,0.718842
331,-0.182180,1.674726,-4.106935,2.114360,0.333934,0.715140
332,-0.172671,1.620010,-3.986788,2.057893,0.309379,0.710370
333,-0.163373,1.562232,-3.862631,2.002480,0.285813,0.699563
334,-0.154390,1.500992,-3.734385,1.948028,0.263229,0.712078
335,-0.145064,1.439345,-3.602749,1.894325,0.241392,0.691742
336,-0.134710,1.372680,-3.470357,1.848994,0.218164,0.680234
337,-0.124972,1.304812,-3.335475,1.803697,0.194322,0.668005
338,-0.115865,1.233585,-3.196145,1.758078,0.172505,0.656322
339,-0.106927,1.159257,-3.052341,1.711657,0.152214,0.644824
340,-0.096329,1.082760,-2.906312,1.669060,0.130015,0.628246
341,-0.088146,1.004807,-2.755320,1.630860,0.041597,0.629130
342,-0.073886,0.928603,-2.611327,1.595307,0.040526,0.606801
343,-0.071304,0.846265,-2.460907,1.556326,0.039555,0.583686
344,-0.069869,0.762480,-2.305893,1.513846,0.038258,0.562159
345,-0.067808,0.677158,-2.146046,1.467130,0.036730,0.542648
346,-0.065342,0.590480,-1.982170,1.416601,0.035344,0.525009
347,-0.062719,0.503290,-1.815442,1.363133,0.034266,0.508598
348,-0.059965,0.415646,-1.646027,1.306232,0.033361,0.493180
349,-0.057076,0.327157,-1.473560,1.245518,0.032504,0.478329
350,-0.054111,0.237617,-1.297944,1.180683,0.031710,0.464088
351,-0.051079,0.147478,-1.119609,1.112171,0.030949,0.450314
352,-0.048019,0.057018,-0.939044,1.040402,0.030232,0.436962
353,-0.045162,-0.006122,-0.760369,0.966727,0.029455,0.423945
354,-0.044793,-0.012294,-0.588756,0.894977,0.028636,0.410982
355,-0.042605,-0.018921,-0.420770,0.820723,0.026989,0.398986
356,-0.039903,-0.025943,-0.256141,0.743385,0.024599,0.387857
357,-0.034145,-0.158243,-0.077054,0.657192,0.022017,0.377046
358,-0.020133,-0.296871,0.072453,0.588888,0.016267,0.367403
359,-0.014692,-0.462402,0.247297,0.508080,0.010710,0.357070
360,-0.013855,-0.579322,0.417809,0.428477,0.004701,0.344308
361,-0.010113,-0.675908,0.583648,0.350301,-0.009360,0.332408
362,-0.003753,-0.760058,0.744237,0.274646,-0.032006,0.321902
363,0.004516,-0.837436,0.899691,0.200467,-0.055118,0.310700
364,0.011901,-0.911306,1.054099,0.123967,-0.074218,0.289520
365,0.019016,-0.985758,1.210222,0.043731,-0.093313,0.261909
366,0.026931,-1.050643,1.333304,-0.000258,-0.113600,0.240902
367,0.028842,-1.125574,1.457381,-0.030471,-0.135913,0.219921
368,0.031363,-1.196281,1.587065,-0.076427,-0.156551,0.195289
369,0.033804,-1.255614,1.713882,-0.123844,-0.176237,0.167735
370,0.036165,-1.310748,1.837638,-0.171703,-0.195232,0.138236
371,0.038534,-1.364429,1.957780,-0.219063,-0.214159,0.106836
372,0.041836,-1.419450,2.072288,-0.270022,-0.213751,0.056471
373,0.044885,-1.474047,2.187066,-0.317531,-0.227383,0.053696
374,0.048098,-1.522906,2.297004,-0.364844,-0.240189,0.051371
375,0.051205,-1.570330,2.403698,-0.412977,-0.252127,0.048962
376,0.054259,-1.615546,2.506874,-0.461861,-0.263436,0.046363
377,0.057343,-1.658456,2.606369,-0.511372,-0.274380,0.043585
378,0.060495,-1.699048,2.702100,-0.561496,-0.285171,0.040666
379,0.063726,-1.737311,2.794581,-0.613141,-0.296558,0.037618
380,0.067146,-1.774589,2.886446,-0.668222,-0.310363,0.034595
381,0.070778,-1.811535,2.976460,-0.723776,-0.323812,0.031489
382,0.074383,-1.845347,3.062392,-0.779379,-0.336502,0.028455
383,0.077909,-1.875893,3.143807,-0.834361,-0.348873,0.025425
384,0.211993,-1.901133,3.219984,-0.888400,-0.360986,0.022351
385,0.067509,-1.934297,3.297862,-0.944465,-0.369458,0.019806
386,0.312624,-1.936544,3.350094,-0.989116,-0.397132,0.021877
387,0.055588,-1.974557,3.428643,-1.045596,-0.396187,0.015893
388,0.311816,-1.962532,3.464718,-1.082630,-0.432956,0.019837
389,0.053088,-2.005633,3.532768,-1.131648,-0.430280,0.010888
390,0.326198,-1.988349,3.552703,-1.153732,-0.469695,0.012558
391,0.050118,-2.030586,3.607017,-1.187903,-0.467164,-0.011404
392,0.338623,-2.006584,3.611064,-1.194995,-0.509792,-0.014101
393,0.047880,-2.048696,3.654367,-1.218803,-0.504060,-0.049522
394,0.356930,-2.017924,3.645955,-1.216672,-0.550039,-0.052176
395,0.046129,-2.061113,3.682967,-1.236389,-0.541342,-0.089389
396,0.378978,-2.021812,3.664395,-1.230088,-0.590491,-0.088878
397,0.044596,-2.066525,3.697997,-1.250758,-0.578182,-0.126686
398,0.402607,-2.017616,3.671076,-1.244585,-0.630899,-0.121923
399,0.173791,-2.061984,3.701927,-1.269592,-0.614847,-0.160061
400,0.313310,-2.020011,3.680872,-1.272332,-0.657079,-0.158088
401,0.277365,-2.024124,3.684483,-1.289543,-0.671531,-0.171023
