-2.926512,1.172291,99.056553,0.031592,-1.036021,-0.087889,-3.400010,-1.191206,101.185538,0.117794,-1.183400,0.125438
-2.931181,1.173151,99.043060,0.031527,-1.018630,-0.089831,-3.380102,-1.193566,101.178855,0.117920,-1.166437,0.125684
-2.927848,1.173489,99.027561,0.031451,-1.000598,-0.091917,-3.356509,-1.196021,101.172456,0.118033,-1.148411,0.125740
-2.917517,1.173803,99.010925,0.031364,-0.982113,-0.094085,-3.330743,-1.199636,101.165340,0.118103,-1.129428,0.125751
-2.900967,1.173814,98.994753,0.031262,-0.963430,-0.096280,-3.300176,-1.202076,101.157891,0.118176,-1.109540,0.125598
-2.877831,1.173937,98.976082,0.031175,-0.944853,-0.098174,-3.270571,-1.208623,101.151280,0.118196,-1.088922,0.125606
-2.851129,1.162298,98.956811,0.031084,-0.926952,-0.099936,-3.235088,-1.211539,101.136009,0.118116,-1.067491,0.125315
-2.815922,1.158897,98.945512,0.030839,-0.911055,-0.101991,-3.196927,-1.212580,101.121010,0.118023,-1.045428,0.124960
-2.763431,1.162188,98.909733,0.030589,-0.898698,-0.104042,-3.163883,-1.213323,101.111236,0.117887,-1.022933,0.124837
-2.735868,1.163254,98.885518,0.030467,-0.886412,-0.105880,-3.121145,-1.213818,101.102270,0.117836,-0.999962,0.124399
-2.736974,1.158984,98.879831,0.030383,-0.872688,-0.107534,-3.085210,-1.214348,101.091900,0.117696,-0.976718,0.124028
-2.731204,1.160148,98.883988,0.030223,-0.859313,-0.109275,-3.040381,-1.217001,101.078839,0.117599,-0.953143,0.123614
-2.723872,1.157645,98.884017,0.030067,-0.846260,-0.110912,-3.001378,-1.215579,101.066427,0.117464,-0.929527,0.123221
-2.714811,1.157917,98.890535,0.029912,-0.833406,-0.112461,-2.959367,-1.215522,101.055025,0.117332,-0.905950,0.122934
-2.708638,1.154528,98.898829,0.029756,-0.820753,-0.113992,-2.916169,-1.216808,101.042082,0.117182,-0.882582,0.122497
-2.701286,1.155262,98.914018,0.029574,-0.808204,-0.115504,-2.870508,-1.217406,101.026984,0.117030,-0.859864,0.122150
-2.695568,1.153235,98.927452,0.029402,-0.795646,-0.116967,-2.818341,-1.218554,101.005205,0.116887,-0.838778,0.121702
-2.687167,1.153664,98.945753,0.029229,-0.783012,-0.118312,-2.746453,-1.219146,100.960234,0.116765,-0.821807,0.121326
-2.680242,1.153471,98.963629,0.029069,-0.770166,-0.119455,-2.701641,-1.219791,100.926557,0.116655,-0.806389,0.121071
-2.668413,1.152678,98.982787,0.028925,-0.757123,-0.120401,-2.693874,-1.219791,100.916497,0.116536,-0.789258,0.121079
-2.658956,1.153997,99.001663,0.028769,-0.743790,-0.121320,-2.675460,-1.220065,100.899673,0.116436,-0.772367,0.121061
-2.645216,1.152087,99.019470,0.028646,-0.730345,-0.122132,-2.651742,-1.220125,100.885978,0.116368,-0.755647,0.121172
-2.636289,1.154353,99.038965,0.028499,-0.716612,-0.122978,-2.625693,-1.220749,100.872709,0.116305,-0.739136,0.121236
-2.621958,1.151148,99.054722,0.028389,-0.702751,-0.123685,-2.599666,-1.221189,100.863267,0.116271,-0.722825,0.121395
-2.596073,1.154218,99.054778,0.028206,-0.687726,-0.124472,-2.572962,-1.222322,100.855069,0.116228,-0.706642,0.121527
-2.560614,1.148777,99.064663,0.028098,-0.672266,-0.124737,-2.547877,-1.223477,100.852840,0.116196,-0.690668,0.122016
-2.548340,1.151868,99.089848,0.027965,-0.657551,-0.124741,-2.521534,-1.224260,100.840385,0.116172,-0.674785,0.122530
-2.519373,1.149840,99.077284,0.027794,-0.641861,-0.125362,-2.496204,-1.225914,100.833546,0.116151,-0.658818,0.122820
-2.488769,1.143948,99.094886,0.027640,-0.626079,-0.125470,-2.472432,-1.227380,100.830899,0.116111,-0.642979,0.123522
-2.471706,1.148345,99.107289,0.027439,-0.610575,-0.125540,-2.446703,-1.227970,100.817713,0.116071,-0.627085,0.124071
-2.459737,1.147631,99.120531,0.027325,-0.595157,-0.125443,-2.424220,-1.228156,100.812740,0.116043,-0.611116,0.124547
-2.427698,1.147190,99.105653,0.027128,-0.578654,-0.126139,-2.399817,-1.229932,100.805894,0.115994,-0.594909,0.124870
-2.413659,1.140865,99.133449,0.026959,-0.563164,-0.126305,-2.377152,-1.230803,100.799077,0.115927,-0.578765,0.125420
-2.375320,1.146910,99.120031,0.026710,-0.545931,-0.126906,-2.352456,-1.231757,100.789274,0.115847,-0.562247,0.125779
-2.333346,1.144342,99.124058,0.026531,-0.530668,-0.127528,-2.328888,-1.231619,100.783719,0.115770,-0.545818,0.125970
-2.296844,1.144407,99.120001,0.026307,-0.514153,-0.128574,-2.306328,-1.232482,100.777984,0.115684,-0.529058,0.125863
-2.258445,1.144078,99.129814,0.026089,-0.498508,-0.129738,-2.284104,-1.232630,100.772476,0.115589,-0.512234,0.125724
-2.216552,1.145560,99.118217,0.025854,-0.481638,-0.131031,-2.260064,-1.233374,100.766473,0.115497,-0.495027,0.125416
-2.177431,1.142228,99.129596,0.025644,-0.466418,-0.132302,-2.237728,-1.231733,100.763243,0.115385,-0.477753,0.124939
-2.143727,1.142551,99.124098,0.025405,-0.449535,-0.133674,-2.212613,-1.253010,100.757320,0.113529,-0.460424,0.124693
-2.110374,1.141200,99.138682,0.025211,-0.433634,-0.134799,-2.184618,-1.244094,100.746365,0.113464,-0.442804,0.124519
-2.081271,1.142108,99.134451,0.025011,-0.416780,-0.135707,-2.141986,-1.235768,100.735334,0.113341,-0.425023,0.124441
-2.053992,1.140342,99.149076,0.024839,-0.401147,-0.135960,-2.093706,-1.261175,100.723237,0.110738,-0.407818,0.125482
-2.029356,1.141751,99.145628,0.024667,-0.384655,-0.135965,-2.049342,-1.244535,100.707955,0.110859,-0.390724,0.126396
-2.005610,1.139935,99.161721,0.024526,-0.369234,-0.135500,-2.011403,-1.230739,100.704594,0.111037,-0.373530,0.127601
-1.982975,1.141153,99.158346,0.024354,-0.352855,-0.134927,-1.973261,-1.256080,100.696556,0.108447,-0.357215,0.129447
-1.944790,1.972657,99.119645,-0.077560,-0.336377,-0.137897,-1.940925,-1.242843,100.678331,0.108542,-0.340381,0.130832
-1.920992,1.498699,99.059431,-0.085645,-0.318924,-0.135400,-1.911778,-1.233055,100.679258,0.108791,-0.323459,0.132104
-1.909214,1.225709,99.075309,-0.086226,-0.303665,-0.134358,-1.884124,-1.248667,100.703470,0.106022,-0.307387,0.134453
-1.891206,1.149800,99.074023,-0.085462,-0.287074,-0.134047,-1.863777,-1.225119,100.733772,0.105242,-0.291413,0.135986
-1.873202,1.162678,99.090460,-0.083550,-0.271973,-0.133963,-1.845341,-1.194927,100.755479,0.107342,-0.274827,0.136690
-1.860043,1.202502,99.097694,-0.080884,-0.256319,-0.134095,-1.819638,-1.227862,100.763274,0.104444,-0.259231,0.138381
